"","X","TransectDateID","Group_Project","CollectionMethod","Site","SiteCode","SiteLatitude","SiteLongitude","Area","AreaCode","Port","ReserveType","CullingTreatment","OriginalSubSite","SubSiteLatitude","SubSiteLongitude","SurveyLatitude","SurveyLongitude","Date","Year","Month","Day","Transect","Depth_ft","Direction_Degrees","SurveyWidth_m","SurveyLength_m","SurveyArea_m2","ORKA_SpeciesCode","Species","CommonName","Taxon","FunctionalGroup","PercentCover","Count","Density_m2"
"504",4319,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"1",18,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,34,0.566666667
"505",4320,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"1",18,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,1,0.016666667
"506",4321,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"1",18,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"507",4322,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"1",18,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"508",4323,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"1",18,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,76,1.266666667
"509",4324,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,12,0.2
"510",4325,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"HALSPP","Unknown abalone","Unknown abalone","Abalone","Abalone",NA,0,0
"511",4326,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,69.33,1.1555
"512",4327,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,20,0.333333333
"513",4328,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"514",4329,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"515",4330,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"516",4331,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-06-16","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.7519,-124.07382,2023-06-16,2023,6,16,"2",17.5,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,485.32,8.088666667
"517",4364,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"518",4365,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,1,0.016666667
"519",4366,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"520",4367,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"521",4368,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,15,0.25
"522",4369,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,350,5.833333333
"523",4370,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"524",4371,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"525",4372,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"526",4373,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"527",4374,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,27,0.45
"528",4375,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,104.86,1.747666667
"529",4376,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,11,0.183333333
"530",4377,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"HALSPP","Unknown abalone","Unknown abalone","Abalone","Abalone",NA,0,0
"531",4378,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,2,0.033333333
"532",4379,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,60,1
"533",4380,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"534",4381,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"535",4382,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"536",4383,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"1",25,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,0,0
"537",4384,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,24,0.4
"538",4385,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"HALSPP","Unknown abalone","Unknown abalone","Abalone","Abalone",NA,0,0
"539",4386,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,81,1.35
"540",4387,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,20,0.333333333
"541",4388,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"542",4389,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"543",4390,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"544",4391,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-05-11","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75048,-124.07411,2023-05-11,2023,5,11,"2",29.5,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,13,0.216666667
"545",4392,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,3,0.05
"546",4393,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"HALSPP","Unknown abalone","Unknown abalone","Abalone","Abalone",NA,0,0
"547",4394,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,0,0
"548",4395,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,5,0.083333333
"549",4396,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"550",4397,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"551",4398,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"552",4399,"ODFWMR_Transect_Otter Rock MR_NA_NA_1_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"1",22,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,0,0
"553",4400,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,5,0.083333333
"554",4401,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"HALSPP","Unknown abalone","Unknown abalone","Abalone","Abalone",NA,0,0
"555",4402,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,22,0.366666667
"556",4403,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,11,0.183333333
"557",4404,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"558",4405,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"559",4406,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"560",4407,"ODFWMR_Transect_Otter Rock MR_NA_NA_2_2023-08-29","ODFWMR_Transect","Transect","Otter Rock","OTRK",44.74663003,-124.0725912,"Cape Foulweather","FOULW","Depoe Bay","MR","","Otter Rock MR",44.73937813,-124.0723082,44.75077,-124.07417,2023-08-29,2023,8,29,"2",26,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,40,0.666666667
